"Subject" "Activity" "Axis" "meantBodyAccM" "meantBodyAccSD" "meantGravityAccM" "meantGravityAccSD" "meantBodyAccJerkM" "meantBodyAccJerkSD" "meantBodyGyroM" "meantBodyGyroSD" "meantBodyGyroJerkM" "meantBodyGyroJerkSD" "meanfBodyAccJerkM" "meanfBodyAccJerkSD" "meanfBodyGyroM" "meanfBodyGyroSD" "meanAngleGravityM"
"11" "LAYING" "Z" -0.108786578070175 -0.971311176842105 0.112620189964912 -0.984192606315789 0.00277690502070175 -0.982111784210526 0.152019015929825 -0.959897432807018 -0.0666957489649123 -0.986549063333333 -0.979564844210526 -0.983302949122807 -0.961434420701754 -0.963183902982456 -0.0593468643842105
"11" "SITTING" "X" 0.276590197358491 -0.982796562075472 0.871963798301887 -0.988069341132075 0.0761777324716981 -0.980335163584906 -0.0399984915849057 -0.988164911509434 -0.0948423481320755 -0.990501518301887 -0.980831750377358 -0.981607942075472 -0.985106875471698 -0.989189512641509 -0.663459875471698
"11" "SITTING" "Y" -0.0149195616754717 -0.921402118113208 0.213716305739623 -0.949792572075472 -0.000213838552075472 -0.966766643396226 -0.0755284478679245 -0.982249040188679 -0.0392813049264151 -0.988554820188679 -0.967454617735849 -0.968421475660377 -0.98263664490566 -0.982137919056604 -0.0686398358490566
"11" "SITTING" "Z" -0.112840218339623 -0.968370181886792 0.188531695981132 -0.971661610754717 0.00833400761716981 -0.983441609622641 0.0761739419056604 -0.95284431245283 -0.0505395462396226 -0.981016044716981 -0.981124861320755 -0.984349606792453 -0.954453821132075 -0.956802766792453 -0.112035600849057
"11" "STANDING" "X" 0.277715562765957 -0.994978878723404 0.956464535957447 -0.994529398085106 0.0760097721914894 -0.992527404255319 -0.0293141521489362 -0.980242494680851 -0.099519355893617 -0.986690403617021 -0.992385450851064 -0.993414564042553 -0.978301717234043 -0.981009115744681 -0.801986404255319
"11" "STANDING" "Y" -0.0171990886595745 -0.964173331702128 -0.173082704680851 -0.981047828723404 0.0124130965551064 -0.979428279574468 -0.0765465041914894 -0.994210471914894 -0.0395992140851064 -0.995571631276596 -0.979287024255319 -0.981185823617021 -0.994025488297872 -0.994353086595745 0.201762944893617
"11" "STANDING" "Z" -0.108686630425532 -0.986382712765957 0.127198423404255 -0.989433253617021 -0.00074591623212766 -0.990132989574468 0.0810588216170213 -0.980636664893617 -0.0524732752340426 -0.990663218510638 -0.988460788085106 -0.990378149574468 -0.980762968085106 -0.98230878106383 -0.0668709773829787
"11" "WALKING" "X" 0.271821892881356 -0.422842071864407 0.946468451355932 -0.98110101440678 0.0829709328491525 -0.428516343559322 -0.0426928995457627 -0.596346930847458 -0.0918204195491525 -0.541616397118644 -0.453265268813559 -0.45394304 -0.514753307627119 -0.623150268983051 -0.770427852881356
"11" "WALKING" "Y" -0.0166475833623729 -0.0522120750440678 -0.212045870169492 -0.966240553559322 0.0127682476559322 -0.181419230254237 -0.0705104974254237 -0.499625287288136 -0.0514172549559322 -0.737993755932203 -0.241801726186441 -0.170177403123729 -0.593107398474576 -0.453663184067797 0.228650907627119
"11" "WALKING" "Z" -0.106096304033898 -0.530626311355932 0.134053215101695 -0.960852684067797 -0.013364827779661 -0.720654731186441 0.0843744495507542 -0.434178202542373 -0.0342677451 -0.551079942542373 -0.69259387220339 -0.747564612033898 -0.398293336610169 -0.498554639491525 -0.0716213475762712
"11" "WALKING_DOWNSTAIRS" "X" 0.291605631956522 0.142456557034783 0.941746406521739 -0.954497498695652 0.0897168657173913 -0.0834212653347826 -0.12506869905 -0.374069023580435 -0.0220916265065217 -0.53437494826087 -0.120463004665217 -0.12834163051087 -0.318777012804348 -0.397722757934783 -0.780245904347826
"11" "WALKING_DOWNSTAIRS" "Y" -0.0178097721219565 0.0708122725543478 -0.200321942608696 -0.926310469565217 0.0252274201521739 -0.126816662141304 -0.0262775345369565 -0.495911719565217 -0.0520272987304348 -0.684593318695652 -0.177479240097826 -0.130443829826087 -0.528254524130435 -0.481127494565217 0.221263763913043
"11" "WALKING_DOWNSTAIRS" "Z" -0.111070149978261 -0.324026938043478 0.132371684891304 -0.925814906086956 -0.0225208905847826 -0.579710482173913 0.057524457376087 -0.318959594782609 -0.0373048405934783 -0.480559152608696 -0.530225529130435 -0.628902742826087 -0.273459111956522 -0.397220471086957 -0.0709612617173913
"11" "WALKING_UPSTAIRS" "X" 0.263775859277778 -0.238802959018519 0.892626155555556 -0.953463105740741 0.0968561683092593 -0.452961683518519 -0.0820909701727778 -0.501331630185185 -0.0645245413759259 -0.660431336111111 -0.495927371666667 -0.458255021296296 -0.471782782222222 -0.517811645740741 -0.645453650555556
"11" "WALKING_UPSTAIRS" "Y" -0.0303157822055556 -0.103167501868519 -0.343576924814815 -0.924360832962963 -0.0132625289255556 -0.428119229814815 -0.0566928808703704 -0.28204453962963 -0.0719834687944444 -0.809459436666667 -0.455317917037037 -0.437276328518518 -0.581167154444444 -0.153787850538889 0.321428288888889
"11" "WALKING_UPSTAIRS" "Z" -0.106797216481481 -0.203369399185185 0.146633747092593 -0.906933171111111 -0.0151463896833333 -0.785359167222222 0.0638054379968518 -0.694658851666667 -0.046076149625 -0.777173388518518 -0.765387905555556 -0.803845087037037 -0.674671878518519 -0.729928728518519 -0.0805376936666667
"12" "LAYING" "X" 0.260113433 -0.95531868 -0.3785920653 -0.936458309333333 0.0854295393833333 -0.969276283333333 -0.0146546807316667 -0.966090742 -0.0990402297166667 -0.9671982025 -0.968742758833333 -0.972820011166667 -0.9566538865 -0.969254585333333 0.523178415166667
"12" "LAYING" "Y" -0.0175203917146667 -0.949072009333333 0.8033788345 -0.974396492666667 0.00774408308 -0.962639526833333 -0.0835537350333333 -0.953873893833333 -0.0410675310833333 -0.965900370833333 -0.963223332 -0.964703656833333 -0.95256172 -0.955343675666667 -0.6500380555
"12" "LAYING" "Z" -0.108160125666667 -0.9483338435 0.2750431984 -0.9596439555 -0.0043714837772 -0.970629308166667 0.14519184795 -0.950157442166667 -0.0678909002816667 -0.969953929666667 -0.967149695166667 -0.972713844666667 -0.9456732415 -0.956424382333333 -0.213235641316667
"12" "SITTING" "X" 0.275007224901961 -0.982568781960784 0.926228975490196 -0.985203642352941 0.0771277656078431 -0.976494200784314 -0.0424159182941176 -0.974425351960784 -0.0941023489803922 -0.977329927254902 -0.977109887058824 -0.977980349019608 -0.968528985294118 -0.976339901372549 -0.826322427058824
"12" "SITTING" "Y" -0.0157892988523529 -0.92858124 0.0830509010823529 -0.963641979215686 0.0105990504054902 -0.964047461568627 -0.0751980398235294 -0.960497127647059 -0.0387477474705882 -0.979347830784314 -0.964236191372549 -0.966538919607843 -0.963725248823529 -0.959040695686274 0.0252192275666667
"12" "SITTING" "Z" -0.106307228960784 -0.939661889019608 0.0885640696078431 -0.956208629607843 -0.0020457599227451 -0.97911346627451 0.0728462158235294 -0.951552533137255 -0.0515634091411765 -0.977138953921569 -0.975551564117647 -0.981408871764706 -0.955718183921569 -0.954769877647059 -0.0422271070156863
"12" "STANDING" "X" 0.277405834918033 -0.981243992459016 0.957317821803279 -0.985314210491803 0.0744631761967213 -0.972440195081967 -0.0300030427426229 -0.883655251803279 -0.0976380412377049 -0.955415641803279 -0.971971634098361 -0.975581439016393 -0.890292711147541 -0.884385204098361 -0.792684913278689
"12" "STANDING" "Y" -0.0169002543196721 -0.923140254098361 -0.21886535557377 -0.970482614590164 0.0100480041062295 -0.953203115409836 -0.0700083750360656 -0.941469207540984 -0.0409520826508197 -0.971195487377049 -0.95329178 -0.95666634442623 -0.948251856721312 -0.938529853770492 0.232979146393443
"12" "STANDING" "Z" -0.105526999754098 -0.920684800114754 -0.0395382767304918 -0.939534099016393 -0.00788131384131148 -0.975556976885246 0.074256819 -0.950364757540984 -0.0482863736885246 -0.973689389672131 -0.971122527868852 -0.978792832786885 -0.95260195295082 -0.954335764426229 0.0491145447693443
"12" "WALKING" "X" 0.2771286656 -0.128898533096 0.9668735148 -0.97911312 0.045764401482 -0.01350661106 -0.1045136708758 -0.5462634706 -0.06223893174 -0.3908072382 -0.08161979534 -0.03105929456 -0.4019759318 -0.5931428818 -0.8602325152
"12" "WALKING" "Y" -0.015560927606 -0.122783290008 -0.1559834498 -0.9646191738 0.0197766948336 -0.089404968585 -0.03442910782 -0.4494013978 -0.049852604592 -0.581290691 -0.1413740705982 -0.094056408433 -0.4678863378 -0.4437983296 0.1903506524
"12" "WALKING" "Z" -0.10316110632 -0.4106060626 -0.03608428788 -0.9502762272 0.005025870328 -0.512276838 0.0999739123004 -0.35017028664 -0.0467338151926 -0.4806421996 -0.4913861728 -0.5314863218 -0.31728248436 -0.4222565212 0.04684284012
"12" "WALKING_DOWNSTAIRS" "X" 0.281521097391304 0.0424084916086956 0.949861980652174 -0.959504017391304 0.0621500251717391 0.00631914373913043 -0.112531564434783 -0.362143061643478 -0.0264668968652174 -0.278608163891304 -0.00701472271717392 -0.072311431676087 -0.178856167345652 -0.4223632375 -0.828474130434783
"12" "WALKING_DOWNSTAIRS" "Y" -0.018084266865793 0.11083534373913 -0.178702175434783 -0.94329842826087 -0.0119289154608696 0.0629216671304348 -0.0427336692521739 -0.47628774326087 -0.0609177195869565 -0.517479109130435 0.00639406888695652 0.0515123126413043 -0.420631474130435 -0.518923134565217 0.206774836956522
"12" "WALKING_DOWNSTAIRS" "Z" -0.10955593226087 -0.425017413478261 -0.0561050624630435 -0.935399348043478 0.00485262425869565 -0.498655793478261 0.0895434978391304 -0.337806681456522 -0.0653239980021739 -0.365232197456522 -0.451614324565217 -0.544461425869565 -0.212767364326087 -0.448512990434783 0.0610767198478261
"12" "WALKING_UPSTAIRS" "X" 0.272970338653846 -0.290149192307692 0.938371473269231 -0.960246289807692 0.0728660813846154 -0.359856972115385 -0.0931234101769231 -0.526659296134615 -0.0455638872076923 -0.549999188461539 -0.385843754230769 -0.39060122 -0.426360331538462 -0.5604629635 -0.740688259615385
"12" "WALKING_UPSTAIRS" "Y" -0.0263574903403846 -0.103818259823077 -0.259144202692308 -0.941378352307692 -0.00689494886730769 -0.311328991057692 -0.0411314519307692 -0.522949798269231 -0.0335406569057692 -0.761195612692308 -0.333077590961538 -0.335926381307692 -0.604711316153846 -0.483918390576923 0.261185188461538
"12" "WALKING_UPSTAIRS" "Z" -0.107339730115385 -0.436697425576923 -0.0702503820961538 -0.938071183269231 0.00906662793461539 -0.719336352692308 0.0898022757730769 -0.349614606153846 -0.0653167291865385 -0.606412096538462 -0.687929868653846 -0.750114855961538 -0.406080936346154 -0.396095719423077 0.0705748215448077
"13" "LAYING" "X" 0.276716360483871 -0.968891989354839 -0.156852206467742 -0.957875244677419 0.0767774832096774 -0.98541995 -0.00973609968045161 -0.972143470322581 -0.101835573822581 -0.981404742903226 -0.985199684354839 -0.98707817516129 -0.96946349 -0.973446792419355 0.361210751451613
"13" "LAYING" "Y" -0.020440454366129 -0.950947949516129 0.656400944354839 -0.975948136290323 0.0183441894580645 -0.980152342903226 -0.0966250701451613 -0.96270462 -0.0417744000370968 -0.978854747419355 -0.980375137419355 -0.981394261612903 -0.968689729193548 -0.959944126451613 -0.475624695645161
"13" "LAYING" "Z" -0.104331864532258 -0.950392995483871 0.598884988709677 -0.959892863709677 -0.00988389709596774 -0.983070657419355 0.117819614790323 -0.967350513709677 -0.0648770419677419 -0.989801549193548 -0.980994601935484 -0.983670049354839 -0.969126880322581 -0.969797214516129 -0.477526561935484
"13" "SITTING" "X" 0.274328499591837 -0.989546275306122 0.92557651244898 -0.981379112653061 0.0752865881142857 -0.992827264081633 -0.0355124856836735 -0.985844263265306 -0.095919848877551 -0.991371016938775 -0.992678212653061 -0.99368217 -0.983218202857143 -0.986714694081633 -0.788776798979592
"13" "SITTING" "Y" -0.00587732936326531 -0.938967741632653 0.101769752489796 -0.951353064693878 -0.00112344092891837 -0.984267557755102 -0.0902687401836735 -0.979668456122449 -0.041036688077551 -0.991773350204082 -0.983914101836735 -0.985908120408163 -0.982456053877551 -0.97827070877551 0.0119882938979592
"13" "SITTING" "Z" -0.0972465110836735 -0.938641215510204 0.0757773858163265 -0.930979556938776 -0.0232397245106122 -0.987612090204082 0.0823432026610204 -0.966896414285714 -0.0466121595938776 -0.989861382040816 -0.985261204693878 -0.988612100204082 -0.968384415510204 -0.969451754693878 -0.0324103521183673
"13" "STANDING" "X" 0.277758431052632 -0.991020759298246 0.942695296842105 -0.992232401754386 0.0758630962280702 -0.987636104210526 -0.0295492164431579 -0.955577395789474 -0.0981199986666667 -0.978465124561404 -0.988198276666667 -0.988185112807018 -0.957154108421053 -0.955818411578947 -0.741685939122807
"13" "STANDING" "Y" -0.0167891993964912 -0.949422439473684 -0.239943146315789 -0.974681225789474 0.00762035230350877 -0.977704172105263 -0.0753205243684211 -0.971721755964912 -0.0412872577807018 -0.980982661403509 -0.977752775438597 -0.979412252631579 -0.97291308 -0.97142515122807 0.247241071929825
"13" "STANDING" "Z" -0.112124137754386 -0.967538031754386 -0.0524856614035088 -0.976827157368421 -0.000704979340543859 -0.986926242631579 0.085471246877193 -0.973436596140351 -0.053926078122807 -0.985177042982456 -0.98460855877193 -0.987871530526316 -0.974394378070175 -0.97553326754386 0.0582448749219298
"13" "WALKING" "X" 0.275883130350877 -0.346980394210526 0.910855709298246 -0.97254492245614 0.0809590227198246 -0.220910068015789 -0.0174207634701754 -0.376059914210526 -0.0966598593263158 -0.216812065298246 -0.290460801694737 -0.219716159766667 -0.192856474047368 -0.435714710526316 -0.670859876315789
"13" "WALKING" "Y" -0.0185660651947368 0.141866689392982 -0.283658580877193 -0.960899845614035 0.00308364501403509 0.0565488771722807 -0.0798472502663158 -0.290023550315789 -0.0319849271912281 -0.35776089977193 -0.0439195137368421 0.0946741596910526 -0.256213554508772 -0.318618506122807 0.277956892631579
"13" "WALKING" "Z" -0.111431456192982 -0.220503537026316 -0.131299718666667 -0.948637587719298 0.00597249011754386 -0.374633172105263 0.0784205641252632 -0.363369948070175 -0.0636693233473684 -0.341765824491228 -0.342263716894737 -0.406173351578947 -0.276607954736842 -0.455333900526316 0.113777056904404
"13" "WALKING_DOWNSTAIRS" "X" 0.294907553404255 -0.0681563626617021 0.941875619787234 -0.952643084042553 0.101704538333298 -0.0740908045319149 -0.122672201757447 -0.417014161553191 -0.0647199842553191 -0.463736674255319 -0.11485155627234 -0.114744976032191 -0.319677124659574 -0.452190386808511 -0.764965780212766
"13" "WALKING_DOWNSTAIRS" "Y" -0.0143723839108511 -0.03212524665 -0.211555112553191 -0.92854437106383 -0.00751868156382979 -0.149027773519149 -0.0237205719148936 -0.198848161170213 -0.0669414080765958 -0.259163248340426 -0.207812348246809 -0.141775116319149 -0.133828886725532 -0.24966032923617 0.228575047234043
"13" "WALKING_DOWNSTAIRS" "Z" -0.101993941531915 -0.158333146191489 -0.0950820341687234 -0.893962984042553 -0.0252977670276596 -0.31704660987234 0.111284239655957 -0.322774082765957 -0.0512020476 -0.367089485595745 -0.276138039897872 -0.356579475531915 -0.212906662531915 -0.427008254255319 0.0880783817580851
"13" "WALKING_UPSTAIRS" "X" 0.258203939581818 -0.296284597454545 0.847634313454545 -0.946441502363636 0.0692442067545455 -0.487325539818182 -0.13829376226 -0.541066687090909 -0.0664817176345455 -0.631037584 -0.506212135636364 -0.514337759454545 -0.482113007636364 -0.562911002545455 -0.560140364545455
"13" "WALKING_UPSTAIRS" "Y" -0.0277392253910909 0.104470773801818 -0.357404501636364 -0.922054968727273 -0.00128009758363636 -0.323333932218182 0.00381966911090909 -0.403572169636364 -0.0453051954036364 -0.678805915818182 -0.368996179072727 -0.319400410981818 -0.492176104727273 -0.364283258727273 0.330945829818182
"13" "WALKING_UPSTAIRS" "Z" -0.125767265890909 -0.217210568085455 -0.207507170584727 -0.910271096181818 -0.0254126299290909 -0.660921263636364 0.116679563256364 -0.211805111745455 -0.0661653916327273 -0.550880346909091 -0.631496434363636 -0.689235778909091 -0.255338945927273 -0.272525011818182 0.1690195284
"14" "LAYING" "X" 0.233275439803922 -0.917501887333333 -0.145483631627451 -0.862136937254902 0.098140384845098 -0.971473557058824 0.00505221181607843 -0.957221015098039 -0.105446637019608 -0.970274962745098 -0.972010709215686 -0.973491388039216 -0.949959040588235 -0.959740488627451 0.349115950039216
"14" "LAYING" "Y" -0.0113424652490196 -0.909697040980392 0.48539692745098 -0.94877486372549 -0.00831507059607843 -0.96812761745098 -0.153423807745098 -0.932499780588235 -0.0372677398193922 -0.968042893529412 -0.969342124313725 -0.969113291372549 -0.938087898235294 -0.929955407058824 -0.277020596862745
"14" "LAYING" "Z" -0.0868333315509804 -0.900331921686275 0.83656291 -0.90130385627451 -0.0323601505045098 -0.972431855490196 0.149124058235294 -0.952296965294118 -0.0566171868039216 -0.979711372941176 -0.968593195686275 -0.97491443 -0.949107162941176 -0.957790479803922 -0.68876681
"14" "SITTING" "X" 0.279990577037037 -0.976302248148148 0.939038759814815 -0.976280399444444 0.0741878844074074 -0.980890655185185 -0.0440403326851852 -0.980829981481481 -0.0921614578888889 -0.990284240185185 -0.981566649444444 -0.981920831111111 -0.978577117592593 -0.981573087222222 -0.804409417777778
"14" "SITTING" "Y" -0.00870565463888889 -0.914935703907407 -0.0364533962277778 -0.95032266362963 -0.00436185985848148 -0.967828356296296 -0.0713478280925926 -0.962048191666667 -0.0434577295055556 -0.986911323888889 -0.968951769814815 -0.968943674259259 -0.969806729814815 -0.958227403148148 0.108708410814815
"14" "SITTING" "Z" -0.100401490425926 -0.922774835740741 -0.0945970534814815 -0.938415738148148 -0.0105744513096296 -0.976133383518519 0.0928523607037037 -0.952904383518518 -0.0520121608148148 -0.982819138888889 -0.97275196962963 -0.978180020925926 -0.957020858888889 -0.956028807962963 0.0892149622222222
"14" "STANDING" "X" 0.280545613833333 -0.973268905 0.875319569 -0.972005366333333 0.0737933748485 -0.978248526 -0.0220886526891667 -0.9610917615 -0.100718458866667 -0.969948875166667 -0.97818164 -0.980396601666667 -0.957111767 -0.962741032833333 -0.6015810145
"14" "STANDING" "Y" -0.01520781344 -0.928525725333333 -0.226692231166667 -0.965781048333333 0.00579566182983333 -0.966362425833333 -0.05581088271 -0.9462806205 -0.04500967927 -0.9706929555 -0.967249904833333 -0.967830182166667 -0.9508361945 -0.944306864 0.2380634805
"14" "STANDING" "Z" -0.103817701790667 -0.9222763115 -0.338174888666667 -0.940757718 -0.00720777760485 -0.970766734 0.07904758875 -0.946589134666667 -0.0509036177765 -0.974687865833333 -0.966718434333333 -0.973594305166667 -0.950999877833333 -0.950162705166667 0.260358891666667
"14" "WALKING" "X" 0.271959598644068 -0.402639098135593 0.802973961525424 -0.974816884237288 0.0720877913452542 -0.454497019661017 -0.00347655062271186 -0.60038822220339 -0.110656054802153 -0.571759911525424 -0.472360616779661 -0.484797709830508 -0.508595851864407 -0.630082075932203 -0.497783361864407
"14" "WALKING" "Y" -0.0217785380966102 -0.0536126686650847 -0.270314822881356 -0.954455935762712 0.024116023559322 -0.344339569152542 -0.0829682847966102 -0.0148392604279661 -0.0438969529084746 -0.536737701694915 -0.376766600508475 -0.353526894237288 -0.215894949525424 0.0832950551222034 0.269740565084746
"14" "WALKING" "Z" -0.106756369135593 0.0518841040022034 -0.422495268474576 -0.947516969830508 0.0199723036949153 -0.472791088644068 0.0513222717627119 -0.12609080020339 -0.0388825919508475 -0.497187687966102 -0.415899179152542 -0.528889535084746 -0.212925759152542 -0.180232949016949 0.325065094745763
"14" "WALKING_DOWNSTAIRS" "X" 0.293422115555556 0.0178313402266667 0.81629643 -0.919098794 0.0428631626711111 0.0129597549231111 -0.0147079653333333 -0.354551638377778 -0.108620377713333 -0.537002097555556 -0.0337820458644444 -0.0302396365755556 -0.295315541666667 -0.378882872733333 -0.526550287333333
"14" "WALKING_DOWNSTAIRS" "Y" -0.0200141413657778 0.378870491755556 -0.264254674666667 -0.920725940666667 0.0291339421022222 0.192791766468889 -0.0945288409066667 0.0569902222622222 -0.0740589810844444 -0.284318020488889 0.164775056133333 0.138737970022222 0.0132082347333333 0.0741391154937778 0.266238826444444
"14" "WALKING_DOWNSTAIRS" "Z" -0.0928330165533333 0.451576075111111 -0.392555882222222 -0.879565316666667 0.0104952601188889 -0.133634060621778 0.0353344537555556 0.356198597177778 -0.0615978795422222 0.0913857550044444 -0.0248789805888889 -0.244857128202222 0.492414379822222 0.182794696328889 0.303781233333333
"14" "WALKING_UPSTAIRS" "X" 0.26242106612963 -0.309396717592593 0.688256122222222 -0.928523640925926 0.0803303022222222 -0.368780418888889 0.0813841685037037 -0.454283337592593 -0.128266667862963 -0.646611034444444 -0.383497147037037 -0.41096787037037 -0.441048358648148 -0.464742933888889 -0.37967443537037
"14" "WALKING_UPSTAIRS" "Y" -0.0204388180024074 0.307195533 -0.322680364814815 -0.907231431296296 -0.0183131159944444 -0.336427181240741 -0.123499570044444 0.476518714444444 -0.0207749732407407 -0.371479721296296 -0.347606639592593 -0.371572473072222 0.118687692187963 0.646233637037037 0.311607140555556
"14" "WALKING_UPSTAIRS" "Z" -0.112279688983333 0.609017879074074 -0.49508872037037 -0.875450819074074 0.00344199486481481 -0.327868814314815 -0.0441381886666667 0.564875818162963 -0.0137237620296296 -0.359816626703704 -0.264008468333333 -0.391077873148148 0.196703218737037 0.522454216314815 0.390444368518519
"15" "LAYING" "X" 0.2894756525 -0.972255551527778 -0.1719930545 -0.961509742916667 0.0767515438611111 -0.981739386805556 -0.0168300887791667 -0.957167680694444 -0.102266714236111 -0.97392395125 -0.981329999027778 -0.983949290694444 -0.955413596111111 -0.958224495416667 0.372891310277778
"15" "LAYING" "Y" -0.0166296542054167 -0.962759422361111 0.899242553055556 -0.986036192361111 0.0123984271386111 -0.970921587777778 -0.0619700871944444 -0.961142911805556 -0.0415878968152778 -0.980482834444444 -0.970833221666667 -0.973215319722222 -0.964310893611111 -0.959991907083333 -0.719412830416667
"15" "LAYING" "Z" -0.118530240291667 -0.929586835277778 -0.0369192905555556 -0.950710357083333 -0.00443927981861111 -0.978402956527778 0.113451899791667 -0.956537051666667 -0.0624334556236111 -0.980112732777778 -0.97477568375 -0.980745097361111 -0.958190099861111 -0.960015831111111 0.0489176476388889
"15" "SITTING" "X" 0.27290337979661 -0.987084356101695 0.89036426220339 -0.982620883728814 0.0784792788644068 -0.988162333898305 -0.0377111130338983 -0.988204115254237 -0.0953649067966102 -0.992889042711864 -0.988106102033898 -0.989314359661017 -0.986152580338983 -0.988881930508475 -0.734755767966102
"15" "SITTING" "Y" -0.0117188472271186 -0.922407162881356 0.210849305016949 -0.943561411694915 -0.00898437589491525 -0.978126998813559 -0.0803428762830509 -0.975321519491525 -0.0396068774557627 -0.990313307966102 -0.978159013220339 -0.979713045932203 -0.979201724745763 -0.973456092372881 -0.0659028501152542
"15" "SITTING" "Z" -0.11366125320339 -0.949338025084746 0.00281565980440678 -0.952973658983051 -0.00237207545345763 -0.987011024745763 0.0951978083898305 -0.963765802881356 -0.0524148341983051 -0.987937202542373 -0.984908418474576 -0.987694113559322 -0.966731518305085 -0.966228648305085 0.019615626
"15" "STANDING" "X" 0.278915803962264 -0.988949247358491 0.965528899622642 -0.988432084716981 0.0752280703207547 -0.985459068490566 -0.0262433562254717 -0.947790802075472 -0.101358786226415 -0.971514312075472 -0.985353492641509 -0.986934133584906 -0.950380286226415 -0.948275234150943 -0.841919933584906
"15" "STANDING" "Y" -0.0183516360396226 -0.931900148301887 -0.164713175490566 -0.965687978301887 0.00617255520183019 -0.967720399622641 -0.0659637517169811 -0.971332584339623 -0.0438507492018868 -0.988107413962264 -0.967884709433962 -0.969934103584906 -0.975133868867925 -0.969442882075472 0.196111096792453
"15" "STANDING" "Z" -0.105910832679245 -0.951670257924528 0.0645975994528302 -0.958810153207547 -0.00658737093471698 -0.985301940754717 0.0761946738773585 -0.968167046415094 -0.052278397190566 -0.981293117924528 -0.982632302830189 -0.986654459433962 -0.96826485509434 -0.971282183584906 -0.0231407098028302
"15" "WALKING" "X" 0.273899207962963 -0.327961801111111 0.951524391481481 -0.978397287962963 0.0897770721666667 -0.373217585 -0.0554883847662963 -0.329624620185185 -0.0776692754648148 -0.283767987222222 -0.39082198537037 -0.411500068148148 -0.253399360296296 -0.357633378703704 -0.778195970555556
"15" "WALKING" "Y" -0.0170809740090741 0.138912923691296 -0.233918282592593 -0.971056501481481 0.00890588563518519 -0.0319265467387037 -0.06124278833 -0.420865007777778 -0.0552536572125926 -0.702402935925926 -0.0669378062222222 -0.0606839140548148 -0.535422096111111 -0.365361208555556 0.243545333703704
"15" "WALKING" "Z" -0.107621819518519 -0.518932634814815 0.0757356734814815 -0.95805876537037 0.000658706162574074 -0.686268420555556 0.0842484921022222 -0.48653265537037 -0.0510976492333333 -0.591668608148148 -0.648905254074074 -0.723051140740741 -0.461464065555556 -0.543997593703704 -0.0307724957055556
"15" "WALKING_DOWNSTAIRS" "X" 0.280198851190476 0.406471051190476 0.932302200476191 -0.942806478333333 0.0711457160166667 0.134593836190476 -0.136618653071429 -0.318692525928571 -0.0482532079928571 -0.455980756428571 0.0619687485333333 0.108062740547619 -0.22735956545 -0.351630000285714 -0.829411894285714
"15" "WALKING_DOWNSTAIRS" "Y" -0.00563047804309524 0.186532377428571 -0.167462317142857 -0.925685893571429 0.01511589985 0.0158059210738095 -0.0346755727619048 -0.37320816 -0.0495415503071429 -0.574964116428571 -0.0269769415214286 -0.00722860241119048 -0.402332301666667 -0.360972848571429 0.200250656666667
"15" "WALKING_DOWNSTAIRS" "Z" -0.110526066428571 -0.281982181666667 0.0788822410992857 -0.93400831 -0.0100212901547619 -0.404005582309524 0.0711758197607143 -0.250648085714286 -0.0339213064857143 -0.394542240714286 -0.345376541261905 -0.461599141904762 -0.18319480152381 -0.3436733 -0.034021550472619
"15" "WALKING_UPSTAIRS" "X" 0.270187595833333 -0.0260971840270833 0.918544812291667 -0.952562395625 0.07297243298125 -0.186944664541667 0.0903340029875 -0.415251317916667 -0.144485986527083 -0.525533949791667 -0.2370530733125 -0.207231605488542 -0.361096856875 -0.4372253275 -0.696282654166667
"15" "WALKING_UPSTAIRS" "Y" -0.0287523860708333 -0.00406536043541667 -0.3149610125 -0.927648821458333 -0.00417361847916667 -0.311861356875 -0.154721289270833 -0.3302332351 -0.0365419164020833 -0.763053512083333 -0.338102216666667 -0.330391429583333 -0.517025245833333 -0.243612269004167 0.300676034583333
"15" "WALKING_UPSTAIRS" "Z" -0.116952464895833 -0.379717488104167 0.0811803405 -0.92161847875 -0.00525879898958333 -0.748809454166667 0.0911681484547917 -0.477365945208333 -0.0767242496041667 -0.657907649166667 -0.714554172708333 -0.783004506458333 -0.485701745833333 -0.523744300833333 -0.0346700269020833
"16" "LAYING" "X" 0.274227162571429 -0.973691429428571 -0.206783742242857 -0.963761977857143 0.0783960268571429 -0.988416723857143 -0.0161545406857143 -0.977010769857143 -0.1022095722 -0.985835459428571 -0.988580046285714 -0.989287359142857 -0.975892407428571 -0.977509583571429 0.398207971714286
"16" "LAYING" "Y" -0.0166103510562857 -0.943061150285714 -0.0199270225714286 -0.966087103857143 0.0132805054325714 -0.984867286857143 -0.113675060885714 -0.970747514 -0.0347735325871429 -0.989046576 -0.984752927142857 -0.986215013 -0.976092920571429 -0.968135251857143 0.0982209111428571
"16" "LAYING" "Z" -0.107310493242857 -0.965490276285714 0.893884468571429 -0.967886002 -0.00154105089764286 -0.987644127 0.0966210349428571 -0.984781484857143 -0.0576790435142857 -0.994465157714286 -0.985544945285714 -0.988348904571429 -0.985957788 -0.985730995857143 -0.756497965428571
